product_id,product_name,product_brand,product_price,review_count,reviewer_id,reviewer_skintype,reviewer_age_range,review_title,review_content
4.37E+12,Pore Cleansing Oil [AHA],HANSKIN,$27 ,38,Jasmine,Combination,35-44, ," I had a lot of irritation on my forehead and chin from picking (chronic picker) and I put this on, had it on for 30 min and I was actually flored when all the faint redness and splotchyness on my forehead was entirely gone. Only a few spots were left, which I didn't expect in the first place. I would completely recomend this for its calming capibilities if you have any redness or irritation. Ten out of ten! "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,28,Abigail C.,Combination,25-35, Great ," Lots of product for your dollar. Smells very nice and doesn't irritate my sensitive, broken skin. "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,28,Analycia,Combination,25-35, Loved it , Extremely effective serum. I would definitely recommend!! 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,28,whitney,Combination,25-35, seems effective ," I have sensitive, dry, and moderately acne prone skin. I am using this serum with the matching cleanser and have been for about two and a half weeks now. I haven't had any whiteheads or bad pimples since! I find it to be gentle and I can my skin looks smoother and I haven't felt irritation.  "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,28,Alesz,Combination,25-35, One and done ! ,"Yes, it is quite expensive, but the bottle they give you is actually huge. I have never had so much serum, and I only use about three droplets to cover my face each night. I am glad I took the risk because I'm sure this will last me a long time even with nightly use (which it is gentle enough for). There is a light clean scent but it hasn't bothered me "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,28,Emily B.,Combination,25-35," Love, love, love! ",my bf is also using it on his cheeks where he gets a buildup of sebum resulting in little white nodules under his skin and it seems to have helped them reduce in size and appearance 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,28,Kim,Combination,25-35, ," I love this serum. It saved my life when im on the go and im short on time. I use this for some mornings when im rushing and at night when im too tired. I use cream after due to it being winter. But i know this will be great for me in the summer, ill skip the cream and just go straight to my sunscreen only. Definitely a must buy, especially if you are oily skin "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,28,Soko Glam,Combination,25-35, ," Hands down, the absolute best all-in-one serum for my oily/combo (oily/normal) skin. I still use a toner, and sometimes other serums in conjunction, but in summer it's just this (sunscreen afterwards in the a.m.). Now that winter is here, I still just use this as my last step (before sunscreen) in the a.m., but I do apply a light moisturizer in the p.m. I've used for months, I think I'm on my 3rd bottle, and my skin is gorgeous---radiant, clean, all hormonal acne gone, and oil production under much better control. I'm devoted. "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,90,Erica J.,Normal,25-35, So soothing! , Love anything with cica! 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,90,SooIn Y.,Normal,25-35, Light and easy to apply. , Light and easy to apply. Not as good as other cica masks I've tried 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,90,Tie,Normal,25-35, ," Hi there, "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,90,S,Normal,25-35, Obsessed , 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,90,K.K.,Normal,25-35, great mask but too small ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this product did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,90,Emily,Normal,25-35, Soothing , This is my current favorite mask 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,90,Soko Glam,Normal,25-35, , a little too small for my face 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,9,Rachael S.,Oily,35-44, Good for sensitive skin ," For pads as opposed to wipes these are a good size for cleansing and they are really soft. I don't need to rinse even with oily skin after either if I follow up with my Goodal Houttuynia Cordata Calming Toner Pads and use the embossed side of the pad to remove any dead cells or cleanser left behind. Overall a good option for a waterless cleanser for sensitive or sensitized skin, though would still prefer a wipe with an embossed side for exfoliating and water-based as opposed to oil-based. Also rinsing is optional - it doesn't evaporate fast after using it but the ingredients are moisturizing if you do nothing else. "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,9,Debra P.,Oily,35-44, Love for taking makeup off , Makes skin soft and no irritations. 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,9,Kerri,Oily,35-44, Repurposed to be a toner , I haven't tried using these to remove make up so I can't speak on that. I noticed the key ingredients for these are similar to the toning pads. So for about a week now I've been using these pads as a post cleansing toner since I've run out of my regular toner and they've worked great. I don't know if I'm actually supposed to rinse after using but I haven't LOL I use a retinol based serum for my hormonal acne and it hasn't had a bad reactions with it. I also have to say that these have been really great in hydrating my face; my skin is parched in the winter. 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,9,Maria G.,Oily,35-44, Perfecto ," Es un producto que me gusta mucho, facil de usar y efectivo, lo recomiendo "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,9,Alisha,Oily,35-44, Shouldn’t replace the cleansing step. ," I received this as a birthday gift. Thank you, Soko Glam! I know the description and directions state that these are “cleansing” pads, but I would go one (or two) steps further with my cleansing routine. I don’t feel that these should in any way, shape, or form, replace the cleansing step as they do not cleanse that well; this coming from someone whom doesn’t wear foundation and on occasion, mascara and eyeliner. I’ve had them for over a month and I’ve tried using them twice instead of double-cleansing and my skin was not happy. My skin needs actual water to start the hydration process, which these do not supply. I believe that these pads would be okay to “refresh” the skin midday or after a workout until you can get home to actually wash your face, but the jar is huge and isn’t travel-friendly. "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,41,Nic,Sensitive,35-44, Great for acne ," Acne prone skin, ended up damaging skin barrier due to new acne treatment, so needed mask that wouldn't further irritate and attack active acne and blackheads, gentle and effective. Didn't cause any further damage and use it once a week. Washes off easily too! "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,41,jasmine20,Sensitive,35-44, Jasmine ," Loved this mask does dry me out a little, but leaves my skin so smooth "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,41,nikki m.,Sensitive,35-44, No significant changes , good for exfoliating 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,41,Bre,Sensitive,35-44, Amazing!!!!!!!!!!! ," THISSSS MASK!!! okay I have combination skin, it gets oily through out the day. I also have sensitive skin but this skin doesn't give me any bad reaction or break me out. It actually makes my skin feel so soft and has brightened my red marks on my cheek from pimples and blackheads i've picked at. (BAD IK LOL) I recomend this mask for anybody who has oily and sensitive skin! "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,41,Desirae,Sensitive,35-44, Amazing! , You need this! I have dry combo skin and am hesitant using bentonite because of how stripped it tends to leave my face but this mask didn't. After just one use my blackheads are hardly visible and my skin is super clear. Love it!! Can't wait to keep using it. 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,67,Karen R.,Combination,55+, Love how it makes my ," Love how it makes my skin feel, I can feel it going to work and cleaning me up! "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,67,Jasmine P.,Combination,55+, I really enjoy this product. , I really enjoy this product. No stripping and my skin still feels moisturized after washing. 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,67,Pachia,Combination,55+, One of my favorites ," Aside from Banila Co oil cleanser, this is my go-to oil based cleanser. Leaves my skin refreshed and ready for my water based cleanser! "
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,67,Misty,Combination,55+, Best oil cleanser! , I this oil cleanser lasts a while and I’m about buy my second bottle. It leaves my skin feeling so clean without drying it out at all. It’s also great at removing any makeup left. I would most definitely recommend it to anyone with combination skin 
3.94E+12,Mugwort Calming Clay Mask,ISNTREE,$24 ,67,Taylor C.,Combination,55+, Love this cleanser. It's really ," Love this cleanser. It's really gentle for my dry, sensitive skin. "
1.98E+12,Squalane Silk Mask (5 pack),DR ALTHEA,$17 ,37,Erica J.,Normal,25-35, Great after the sun , I work outside and use this mask for a little restoring work after long days in the sun 
1.98E+12,Squalane Silk Mask (5 pack),DR ALTHEA,$17 ,37,sarah,Normal,25-35, gorgeous , works amazing for my skin 
1.98E+12,Squalane Silk Mask (5 pack),DR ALTHEA,$17 ,37,kolee,Normal,25-35, great mask , i have this one and the squeeze green sheet masks. this is my favorite brand of sheet masks 
1.98E+12,Squalane Silk Mask (5 pack),DR ALTHEA,$17 ,37,Michaela H.,Normal,25-35, Pretty good! ," I always find face sheets messy to use, and this is no exception - although it does an amazing job reducing redness + swelling! If you have sudden breakouts and ~40min to spare before a big event, i'd pop one of these on! "
1.98E+12,Squalane Silk Mask (5 pack),DR ALTHEA,$17 ,37,sarah,Normal,25-35, very hydrating and calming to the skin , does a lovely job of relaxing the skin bringing down redness and overall a great experience 
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,54,Sam,Combination,25-35, I don't think my skin likes cica.... ," I have tried a few products with cica and the same thing happens each time...after using the moisturizer for about a week, my skin gets super irritated and red and sometimes it even burns. This moisturizer was no exception to that. The texture was only ok as well...I am not a fan of the sticky texture, but that is a personal preference. "
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,54,Megumi,Combination,25-35, ," Hi Sam, We are sorry to hear that about your Soonjung Hydro Barrier Cream. Please reach out to us via email at "
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,54,Angelica O.,Combination,25-35, Nice for sensitive skin , with your order number and we will be happy to get you all sorted! 
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,54,Amelia O.,Combination,25-35, Great day cream for dry skin ," I have acne prone skin that gets very dry in the winter. I find that the skin around my nose and mouth especially, stings when I apply skincare but ever since I started using this moisturizer, I have noticed that my skin is much less sensitive. It never stings my skin so I would highly recommend it for people with sensitive skin! "
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,54,Molly G.,Combination,25-35, Smooth and light! ," I usually have normal skin but during the winter months I get pretty dry. I've been using this as a dry cream and it's been great. Non-scented, thick and works well under sunscreen. "
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,54,Justin E.,Combination,25-35, Very soothing for sensitive skin. ," I like this cream so much, it's both thick enough to keep my skin hydrated in the dry winter time, but also light enough to not feel heavy on my face. I do use it at night, so I don't know how well it would mix with sunscreen or makeup. "
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,54,Soko Glam,Combination,25-35, , I love this moisturizer. Perfect for the evening and so very soothing and gentle. I absolutely recommend it for those of you with sensitive combination skin. 
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,62,Yelizaveta,Dry,35-44, Moisturizing ," I really enjoyed this mask, it was soft and comfortable and very hydrating for my dry skin. My only concern was the fragrance bothered my allergies. It has a faint fragrance, but I tend to stay away from fragrance due to allergies. If fragrance doesn’t bother you and you have dry skin, I would highly recommend this mask. "
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,62,Marissa T.,Dry,35-44, great boosts of hydration especially when traveling , These masks are amazing for reviving my skin when I’m traveling and in the winter. There is always a ton of the essence in the pouch too so I feel like I can save a little for later. 
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,62,K.K.,Dry,35-44, One of my favorite masks ," The silk material for the mask is great and was my first time trying something like this. The essence was wonderful too. I've tried several masks from this brand and they've all been great, not surprising that I loved this one too. Would repurchase! "
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,62,Laila A.,Dry,35-44, In Love ," I very much loved these masks. They left my skin feeling amazing especially the next morning, as I love using masks before bed. I will repurchasing. "
2.61E+11,SoonJung 5-Panthensoside Cica Balm,ETUDE HOUSE,$20 ,62,Michelle,Dry,35-44, Perfect for sensitive skin ," I normally hate wearing sheet masks or doing any type of skin care while I'm breaking out or having a rosacea flare-up. However this mask was soothing, fragrance free, and provided the perfect amount of hydration. My skin settled down a lot after one use-- definitely recommend gentle exfoliation, followed by this mask. There is enough essence to massage down your neck as well. "
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Viktoriya H.,Dry,55+, good , good 
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Ilona K.,Dry,55+, Healing , I purchased it for my daughter. She struggles with acne. It hard to say more because some areas looks better while a new breakouts shows up. I'm very positive though. I love ingredients. Great for sensitive skin. 
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Tiffany H.,Dry,55+, Okay ," Not as moisturizing as I thought it would be. I bought it to seal in my serums and moisturizer. Works good enough, great for sensitive skin. "
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Tara,Dry,55+, Great balm! ," I have dry, sensitive, acne prone skin and this has really helped my skin. I use tretinoin and it really dries my skin out. This balm plus a serum with ceramides has made a huge difference! "
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Janet R.,Dry,55+," Holy Grail moisturizer - sensitive, combo, eczema "," Skin Type: Combo-dry, sensitive, eczema "
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Rachel,Dry,55+, , 
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Soko Glam,Dry,55+, ,This has been my go-to moisturizer for the past 3 years. That's also around when my eczema started acting up - I never had eczema until then and had to change up my entire skincare routine (I'm still figuring it out).  
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Taylor,Dry,55+, , 
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Soko Glam,Dry,55+, ,"But between the 3 years, I've tried other moisturizers and I've found myself always returning to this one b/c nothing else calms my skin down & maintains the calm, soothes, moisturizes, and doesn't break me out. This moisturizer works fine on its own but is also a great slugging base.  "
2.64E+11,Squeeze Green Watery Sheet Mask,ENATURE,$1.80 ,67,Cygen,Dry,55+, , 
8427887625,White Truffle Serum In Oil Drop,NEOGEN,$35 ,152,Mary M.,Oily,45-55, Effective and So Gentle on my Skin ," I absolutely love this toner! It is so effective at cutting down the excess sebum while being mild on my skin. There's no burning or redness at application, just smooth, silky coolness, and it smells so good! The bottle is large, so it will also last a long time. This is my favorite toner ever. "
8427887625,White Truffle Serum In Oil Drop,NEOGEN,$35 ,152,Bailey,Oily,45-55, A nice soothing step to skincare routine ," Definitely added something to my routine, but not a huge impact. Overall, good product. "
8427887625,White Truffle Serum In Oil Drop,NEOGEN,$35 ,152,Julie M.,Oily,45-55, This product feels so wonderful! ," My skin is glowing!! I have struggled for years trying to find products for my oily skin and nothing worked and was too expensive. My skin is rehydrated, smooth and glowing! "
8427887625,White Truffle Serum In Oil Drop,NEOGEN,$35 ,152,Baujci X.,Oily,45-55, Best toner , I love love this toner. It’s smells great and there is no sticky residue after use! Also has improve the appearance of discoloration and has lighten my freckles 🤗 
8427887625,White Truffle Serum In Oil Drop,NEOGEN,$35 ,152,Kezi,Oily,45-55, Didn’t notice a difference ," The product is very refreshing to use, but it’s definitely not as moisturizing as I was expecting. I do think that this product would be great for layering or oily skin, though. But for me, I just didn’t get any results after adding this to my routine. "
8427887625,White Truffle Serum In Oil Drop,NEOGEN,$35 ,152,valerie,Oily,45-55, , Hi Kezi!  
8427887625,White Truffle Serum In Oil Drop,NEOGEN,$35 ,152,Soko Glam,Oily,45-55, , 
8427887625,White Truffle Serum In Oil Drop,NEOGEN,$35 ,152,Rous,Oily,45-55, ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this toner did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences:) "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,66,Natalia C.,Dry,25-35, Amazing , It's exactly what I was looking for 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,66,Ilona K.,Dry,25-35, Holly grail , I purchased it for me but I see the best ever effect on my daughter 's scalp. She has lots of buildup. It works really well. One star less for the applicator. 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,66,Ann L.,Dry,25-35, Cleans well , Really nice shampoo that smells lightly fragrant and cleans the scalp well. Good buy. 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,66,Teresa,Dry,25-35, Not Great ," It does not make hair soft , feels hard ,scent is very light "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,66,Sooah C.,Dry,25-35, , Hi Teresa. We are sorry to hear that the Triplex Natural Shampoo didn't work out for you. Please reach out to us via email at 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,66,Misskitty15,Dry,25-35, Pretty good , with your order number and we will be happy to get you all sorted! 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,66,Soko Glam,Dry,25-35, , This is my second time buying. 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,188,Mimi,Combination,25-35, A fan of Neogen ," Neogen products are solid! This serum in oil is pretty good. I don't reach for it as much as I thought I would. I have combo skin, but I do find that it is not as heavy as other oils. "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,188,Hanna,Combination,25-35, heaven ," Love this stuff, scent is nice and not overwhelming at all- goes on so smooth and mixes well with a moisturizer, I have ordered it multiple times! "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,188,Robin E.,Combination,25-35, Was ok didn’t find it , Was ok didn’t find it remarkable 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,188,Dayoung L.,Combination,25-35, , Hi Robin. We are sorry to hear that the White Truffle Serum In Oil Drop didn't work as expected. Please reach out to us via email at 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,188,Mary G.,Combination,25-35, My holy grail! , and we will be happy to get you all sorted! 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,188,jot,Combination,25-35, Holy Grail ," I can't say enough good things about this serum! I first received a sample of this years ago when I purchased other Neogen products and since then, this has become part of my daily routine. It leaves my face feeling calm, fresh and hydrated throughout the day. I use it day and night and have had no problems! "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,188,Soko Glam,Combination,25-35, ," When I heard that term I felt like I would never find my HG skin care product, that is until now. My skin looks young and hydrated without feeling greasy. During the summer I don’t need to add a moisturizer, I just use this and my sunscreen. This makes my skin glow. "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,258,Tess R.,Combination,25-35, Great lightweight moisturizer ," This moisturizer was great during the summer months, and absorbs so nicely making the skin feel bouncy and fresh. Will keeps this on my list for next summer! "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,258,Jaclyn,Combination,25-35, Great for all seasons! ," I never really heard for an emulsion before, but I love using it in place of a moisturizer during the warmer months and underneath my moisturizer during the colder months. My skin feels noticeably bouncer and healthier after I use it, and it just soaks it so quickly. Love it! "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,258,Mary,Combination,25-35, Moisturizer ," This moisturizer is great if you're looking for something simple, inexpensive and effective. I have pretty normal skin with no big concerns and it keeps me feeling moisturized and lightweight. "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,258,LEAH S.,Combination,25-35, feels like silk , I use this after my snail mucin and it makes my face so moisturized and dewy fresh feeling. 
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,258,Briar,Combination,25-35, Not a fan ," I have dry, sensitive skin. Heavier products tend to make me break out. This is a very light weight lotion and it doesn’t make me break out - something I appreciate very much - but I also don’t find that it does anything other than exist on my face, and make my face smell like a bouquet of flowers. Others mentioned the scent and I agree, it is very strong. I don’t find it unpleasant; it’s more like an intense bouquet of flowers, but that’s about all it’s got going for it. "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,258,Khadige,Combination,25-35, ," Hi Briar, We are sorry to hear that about your Moistfull Collagen Emulsion. Please reach out to us via email at "
7845636233,Moistfull Collagen Emulsion,ETUDE HOUSE,$18 ,258,Soko Glam,Combination,25-35, , and we will be happy to get you all sorted! 
147451504,Moistfull Collagen Eye Cream,ETUDE HOUSE,$21.60 ,399,nhi p.,Dry,<18, love it! , best gentle physical exfoliater for dry skin. smells amazing! 
147451504,Moistfull Collagen Eye Cream,ETUDE HOUSE,$21.60 ,399,Sim,Dry,<18, Good ," I got this as a sample twice. Both times I used it, my skin immediately felt soft. It may or may not have made some pimples surface, but I'm not sure if it is absolutely because of the peels. Overall it was good. "
147451504,Moistfull Collagen Eye Cream,ETUDE HOUSE,$21.60 ,399,Julia J.,Dry,<18, I would buy these 100x , These are amazing! I would buy them over and over just because they make my skin feel so smooth after I rinse. I haven’t been breaking out as much and I feel that my skin absorbs products better afterwards. 
147451504,Moistfull Collagen Eye Cream,ETUDE HOUSE,$21.60 ,399,Odile M.,Dry,<18, Perfect! ," I've tried all the varieties of these (green tea, wine and now lemon) and the lemon is my favorite! Love the scent and my skin felt so smooth afterwards. Only used once so far, but looking forward to see the effects of the brightening from the lemon :) "
147451504,Moistfull Collagen Eye Cream,ETUDE HOUSE,$21.60 ,399,Sydney,Dry,<18, ESSENTIAL Skincare Product , A Sephora employee recommended this product to me 3 years ago when I was breaking out badly (Sephora didn't even carry the Neogen brand anymore). These pads have changed my life. I use them twice a week and they dramatically improved my breakouts and skin texture. My skin feels so soft after using and they never irritate me. I can't see myself ever not using them! 
1238384645,Beauty Water,SON & PARK,$25 ,58,Rita M.,Sensitive,25-35, Nice mask , Just like the toner 
1238384645,Beauty Water,SON & PARK,$25 ,58,Waneda O.,Sensitive,25-35, Great mask! ," This is my second time using this sheet mask, and I really enjoyed it! The scent is very refreshingly “green”! "
1238384645,Beauty Water,SON & PARK,$25 ,58,Caressa S.,Sensitive,25-35, Vitamins ," Super dose of vitamin for your skin. Feels light, but works!! "
1238384645,Beauty Water,SON & PARK,$25 ,58,Rose,Sensitive,25-35, Surprisingly pleased , Very gentle on the skin and Affordable! 
1238384645,Beauty Water,SON & PARK,$25 ,58,K.K.,Sensitive,25-35, Can't complain ," Considering the price, I can't really complain. It's not brightening for me but is hydrating and softening. Would repurchase if I was in a pinch and needed something I know won't break me out. "
6.74E+12,Flower Balm - Pink,Winky Lux,$16 ,1192,Jacqueline,Sensitive,45-55, Winter Help , This is an awesome product for my dry and extremely sensitive skin for daily exfoliation without any irritation or discomfort. Most chemical exfoliants make me break out in redness and rashes that don’t go away for weeks. It also cleans and hydrates.  
6.74E+12,Flower Balm - Pink,Winky Lux,$16 ,1192,Jackie,Sensitive,45-55, Winter Sensitive ,This is an awesome product for my dry and extremely sensitive skin for daily exfoliation without any irritation or discomfort. Most chemical exfoliants make me break out in redness and rashes that don’t go away for weeks. It also cleans and hydrates. 
6.74E+12,Flower Balm - Pink,Winky Lux,$16 ,1192,Carrie,Sensitive,45-55, Great cleansing water ," I have extremely dry and sensitive skin but it still needs to be exfoliated daily especially in the winter because I get a lot of dead skin buildup in those dry months. Harsh chemical treatments can make it worse but Beauty Water gently cleans, hydrates and sloths away the dead layer of skin. It’s also great as a refresher any time of the day.BEAUTY "
6.74E+12,Flower Balm - Pink,Winky Lux,$16 ,1192,Christine,Sensitive,45-55, Great cleansing toner ,WATER 
6.74E+12,Flower Balm - Pink,Winky Lux,$16 ,1192,Tess R.,Sensitive,45-55, My go to toner ," I love this cleansing water. It's a great addition to your routine. It's great for the morning refresh when you don't need to wash your face, but you just need a quick cleanse to wash the sleep away and wake up your skin. This cleansing water is very gentle and has a calming effect when you use it. So you immediately feel refreshed and ready to go. "
6.74E+12,Flower Balm - Pink,Winky Lux,$16 ,1192,Sabina,Sensitive,45-55, ," I would use this in the morning when I didn't quite need to wash my face. Very gentle and does the job! Also, there's so much product it lasted me so long. "
6.74E+12,Flower Balm - Pink,Winky Lux,$16 ,1192,Soko Glam,Sensitive,45-55, ," I have always leaned towards getting this toner, not only on the review alone, but after I have tried it the first time, the quality was great. It aways felt so refreshing "
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,Dove S.,Dry,35-44, Milia ," Hate to give one star but for all the good it could do, milia is a deal breaker. I’ve used many eye creams for years and rarely have I ever had milia result. I never got so many and in such a short time as with this. Back to my old stuff… "
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,Sarah,Dry,35-44, ," Hi Dove,  "
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,Makayla,Dry,35-44, Works well ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this product did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences! "
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,Mary,Dry,35-44, , Definitely a little goes a long way. Product is good and keeps your skin hydrated but I didn’t see much of any difference from creams I’ve used before. 
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,neil,Dry,35-44, So Smoothing! ," Hi there, "
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,J.B.,Dry,35-44, Good eye cream , 
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,Soko Glam,Dry,35-44, sweet eye cream ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this product did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,Taylor,Dry,35-44, , I absolutely love this eye cream! I have a dry skin type and am prone to darkness under eye when I’m tired. After I use a small amount my under eye glows and feels so hydrated. I am on my second jar and will absolutely repurchase it! 
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,Soko Glam,Dry,35-44, , I really wanted an inexpensive eye cream just to moisturize and keep my skin feeling soft and subtle during winter. This did the trick. I've bought it over and over again. 
6.67E+12,Soonhan Houttuynia Ampoule,HANSKIN,$28 ,247,Cameal,Dry,35-44, , Lasts forever. Not greasy at all which is good since its been really hot this summer. Goes on easy and smells good. Will continue to use 
6.70E+12,Cotton Cloud Probiotic Power Mask,SATURDAY SKIN,$6 ,666,mariya,Dry,35-44, divine smell ," Love the smell and love what it does to my skin. I only wish there was a way to utilize all of the liquid...i ran out of pads but there still was liquid at the bottom, so I sed my own scrubbies with it "
6.70E+12,Cotton Cloud Probiotic Power Mask,SATURDAY SKIN,$6 ,666,Sam,Dry,35-44, So convenient , I leave them in the shower and it’s so easy. My skin feels so smooth when I use this product. Love how it smells. Brightens my skin. 
6.70E+12,Cotton Cloud Probiotic Power Mask,SATURDAY SKIN,$6 ,666,Stephanie.,Dry,35-44," Great, great, great! ", I love what this has done for my skin! It was gifted to me and it was one of the best presents I’ve received. My only qualm with this is the smell. It smells a bit too sweet for my liking but not enough to deter me from purchasing again. 
6.70E+12,Cotton Cloud Probiotic Power Mask,SATURDAY SKIN,$6 ,666,Adria,Dry,35-44, Amazing! , After the first use my skin already started feeling insanely soft and clean! 
6.70E+12,Cotton Cloud Probiotic Power Mask,SATURDAY SKIN,$6 ,666,Shawna,Dry,35-44, Amazing , This stuff smells so good! It makes me want to go have a glass of wine! It works really well too. It gets rid of my black head and leaves my son feeling super refreshed. 
6.70E+12,Cotton Cloud Probiotic Power Mask,SATURDAY SKIN,$6 ,3,Hannah,Oily,25-35, So cute and effective! ," I love this little lip balm, I keep it in my purse and use it throughout the day to give my lips some color. After about the second use the tint stays on your lips, and I always get compliments on the packaging. If you are looking for something super hydrating you can layer a more occlusive balm on top, I like to use aquaphor to give it some shine. Love it! "
